Retailer,Retailer ID,Invoice Date,Region,State,City,Product, Price per Unit ,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1128299,13-11-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,39,145,565.5,226.2,Outlet
Sports Direct,1128299,13-11-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37,140,518,238.28,Outlet
Sports Direct,1128299,13-11-2021,Southeast,Georgia,Atlanta,Men's Apparel,47,119,559.3,212.53,Outlet
Sports Direct,1128299,13-11-2021,Southeast,Georgia,Atlanta,Women's Apparel,46,157,722.2,209.44,Outlet
Sports Direct,1128299,12-12-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,42,209,877.8,412.57,Outlet
Sports Direct,1128299,12-12-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39,223,869.7,408.76,Outlet
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,36,147,529.2,222.26,Outlet
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,143,572,245.96,Outlet
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Men's Apparel,44,120,528,200.64,Outlet
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Apparel,47,160,752,225.6,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,26,349,907.4,426.48,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,30,256,768,307.2,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,24,264,633.6,202.75,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,25,209,522.5,182.88,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Men's Apparel,35,247,864.5,337.16,Outlet
Foot Locker,1185732,09-01-2021,Southeast,Georgia,Atlanta,Women's Apparel,30,281,843,446.79,Outlet
Foot Locker,1185732,07-02-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,31,376,1165.6,559.49,Outlet
Foot Locker,1185732,07-02-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27,247,666.9,253.42,Outlet
Foot Locker,1185732,07-02-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,21,248,520.8,156.24,Outlet
Foot Locker,1185732,18-02-2021,South,Mississippi,Jackson,Women's Athletic Footwear,19,98,186.2,85.65,Outlet
Foot Locker,1185732,18-02-2021,South,Mississippi,Jackson,Men's Apparel,26,136,353.6,137.9,Outlet
Foot Locker,1185732,18-02-2021,South,Mississippi,Jackson,Women's Apparel,20,160,320,182.4,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Men's Street Footwear,20,223,446,205.16,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Men's Athletic Footwear,20,128,256,99.84,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Street Footwear,11,136,149.6,70.31,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Athletic Footwear,15,85,127.5,57.38,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Men's Apparel,25,104,260,96.2,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Apparel,17,136,231.2,124.85,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Men's Street Footwear,19,223,423.7,186.43,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Men's Athletic Footwear,20,116,232,92.8,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Women's Street Footwear,11,124,136.4,61.38,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Women's Athletic Footwear,16,96,153.6,66.05,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Men's Apparel,30,98,294,117.6,Outlet
Foot Locker,1185732,17-04-2021,South,Mississippi,Jackson,Women's Apparel,22,147,323.4,171.4,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Men's Street Footwear,27,238,642.6,269.89,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Men's Athletic Footwear,28,140,392,160.72,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Women's Street Footwear,26,136,353.6,152.05,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Women's Athletic Footwear,24,116,278.4,128.06,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Men's Apparel,34,132,448.8,179.52,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Women's Apparel,35,150,525,294,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Street Footwear,31,263,815.3,358.73,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Athletic Footwear,29,150,435,169.65,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Women's Street Footwear,33,157,518.1,238.33,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Women's Athletic Footwear,34,149,506.6,217.84,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Apparel,47,135,634.5,241.11,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Women's Apparel,51,219,1116.9,591.96,Outlet
Foot Locker,1185732,16-07-2021,South,Mississippi,Jackson,Men's Street Footwear,47,289,1358.3,624.82,Outlet
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Men's Athletic Footwear,42,192,806.4,306.43,Outlet
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Women's Street Footwear,37,168,621.6,261.07,Outlet
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Women's Athletic Footwear,33,143,471.9,202.92,Outlet
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Men's Apparel,46,150,690,255.3,Outlet
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Women's Apparel,49,209,1024.1,542.77,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Men's Street Footwear,41,256,1049.6,472.32,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Men's Athletic Footwear,44,198,871.2,357.19,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Women's Street Footwear,37,179,662.3,291.41,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Women's Athletic Footwear,32,147,470.4,197.57,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Men's Apparel,35,158,553,232.26,Outlet
Walmart,1185732,17-08-2021,South,Mississippi,Jackson,Women's Apparel,42,206,865.2,475.86,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Men's Street Footwear,40,232,928,408.32,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Men's Athletic Footwear,33,158,521.4,213.77,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Women's Street Footwear,15,145,217.5,102.23,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Women's Athletic Footwear,16,120,192,86.4,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Men's Apparel,22,132,290.4,110.35,Outlet
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Women's Apparel,26,160,416,232.96,Outlet
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Men's Street Footwear,24,216,518.4,238.46,Outlet
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Men's Athletic Footwear,17,165,280.5,103.79,Outlet
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Women's Street Footwear,19,120,228,107.16,Outlet
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Women's Athletic Footwear,20,109,218,98.1,Outlet
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Men's Apparel,25,105,262.5,110.25,Outlet
Sports Direct,1185732,18-10-2021,South,Mississippi,Jackson,Women's Apparel,27,162,437.4,236.2,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Men's Street Footwear,22,206,453.2,199.41,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Men's Athletic Footwear,15,153,229.5,87.21,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Women's Street Footwear,22,119,261.8,109.96,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Women's Athletic Footwear,43,153,657.9,289.48,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Men's Apparel,59,132,778.8,311.52,Outlet
Sports Direct,1185732,17-11-2021,South,Mississippi,Jackson,Women's Apparel,51,168,856.8,488.38,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Men's Street Footwear,48,256,1228.8,577.54,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Men's Athletic Footwear,44,201,884.4,327.23,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Women's Street Footwear,43,158,679.4,305.73,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Women's Athletic Footwear,41,143,586.3,275.56,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Men's Apparel,54,157,847.8,322.16,Outlet
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Women's Apparel,53,178,943.4,518.87,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Men's Street Footwear,17,215,365.5,160.82,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Men's Athletic Footwear,18,135,243,97.2,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Women's Street Footwear,11,140,154,67.76,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Women's Athletic Footwear,13,102,132.6,62.32,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Men's Apparel,26,123,319.8,121.52,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Women's Apparel,18,158,284.4,122.29,Outlet
Sports Direct,1197831,21-02-2021,South,Mississippi,Jackson,Men's Street Footwear,17,210,357,160.65,Outlet
Sports Direct,1197831,21-02-2021,South,Mississippi,Jackson,Men's Athletic Footwear,17,112,190.4,74.26,Outlet
Sports Direct,1197831,21-02-2021,South,Mississippi,Jackson,Women's Street Footwear,11,136,149.6,62.83,Outlet
Walmart,1197831,21-02-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15,78,117,54.99,Outlet
Walmart,1197831,21-02-2021,South,Arkansas,Little Rock,Men's Apparel,23,111,255.3,94.46,Outlet
Walmart,1197831,21-02-2021,South,Arkansas,Little Rock,Women's Apparel,16,145,232,97.44,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Men's Street Footwear,15,206,309,145.23,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,14,107,149.8,55.43,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Women's Street Footwear,8,112,89.6,40.32,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15,70,105,49.35,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Men's Apparel,24,88,211.2,84.48,Outlet
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Women's Apparel,20,112,224,103.04,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Men's Street Footwear,19,204,387.6,174.42,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20,102,204,81.6,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Women's Street Footwear,11,96,105.6,49.63,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13,77,100.1,47.05,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Men's Apparel,31,75,232.5,86.03,Outlet
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Women's Apparel,24,120,288,126.72,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Men's Street Footwear,26,228,592.8,272.69,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,28,116,324.8,136.42,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Women's Street Footwear,27,119,321.3,141.37,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,24,90,216,101.52,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Men's Apparel,32,111,355.2,138.53,Outlet
Walmart,1197831,19-05-2021,South,Arkansas,Little Rock,Women's Apparel,33,145,478.5,224.9,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Men's Street Footwear,28,236,660.8,290.75,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25,149,372.5,145.28,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Women's Street Footwear,28,124,347.2,156.24,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,29,124,359.6,158.22,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Men's Apparel,37,116,429.2,167.39,Outlet
Walmart,1197831,21-06-2021,South,Arkansas,Little Rock,Women's Apparel,48,165,792,340.56,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Men's Street Footwear,39,271,1056.9,443.9,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,36,163,586.8,217.12,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Women's Street Footwear,32,140,448,197.12,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,35,120,420,180.6,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Men's Apparel,40,149,596,238.4,Outlet
Walmart,1197831,19-07-2021,South,Arkansas,Little Rock,Women's Apparel,50,198,990,455.4,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Men's Street Footwear,43,233,1001.9,450.86,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,42,163,684.6,266.99,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Women's Street Footwear,40,135,540,237.6,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,29,132,382.8,172.26,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Men's Apparel,40,113,452,167.24,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Women's Apparel,40,193,772,362.84,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Men's Street Footwear,35,221,773.5,332.61,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,26,135,351,143.91,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Women's Street Footwear,11,123,135.3,63.59,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,12,104,124.8,52.42,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Men's Apparel,18,111,199.8,77.92,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Women's Apparel,22,140,308,129.36,Outlet
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Men's Street Footwear,21,180,378,170.1,Outlet
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,14,132,184.8,73.92,Outlet
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Women's Street Footwear,16,99,158.4,72.86,Outlet
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15,94,141,63.45,Outlet
Walmart,1197831,21-10-2021,South,Arkansas,Little Rock,Men's Apparel,21,91,191.1,70.71,Outlet
West Gear,1197831,21-10-2021,South,Arkansas,Little Rock,Women's Apparel,20,132,264,118.8,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Men's Street Footwear,18,176,316.8,145.73,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,11,116,127.6,53.59,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Women's Street Footwear,19,102,193.8,83.33,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,41,128,524.8,230.91,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Men's Apparel,56,105,588,241.08,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Women's Apparel,53,135,715.5,321.98,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Men's Street Footwear,55,238,1309,602.14,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,46,155,713,285.2,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Women's Street Footwear,43,149,640.7,281.91,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40,124,496,228.16,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Men's Apparel,50,132,660,264,Outlet
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Women's Apparel,55,170,935,420.75,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Men's Street Footwear,17,178,302.6,142.22,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,18,124,223.2,84.82,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Women's Street Footwear,10,131,131,56.33,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13,74,96.2,41.37,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Men's Apparel,23,91,209.3,85.81,Outlet
West Gear,1197831,23-01-2021,South,Arkansas,Little Rock,Women's Apparel,18,124,223.2,100.44,Outlet
West Gear,1197831,21-02-2021,South,Arkansas,Little Rock,Men's Street Footwear,18,206,370.8,163.15,Outlet
West Gear,1197831,21-02-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,17,83,141.1,55.03,Outlet
West Gear,1197831,21-02-2021,South,Arkansas,Little Rock,Women's Street Footwear,12,98,117.6,55.27,Outlet
West Gear,1197831,21-02-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,58,87,40.02,Outlet
West Gear,1197831,21-02-2021,South,Oklahoma,Oklahoma City,Men's Apparel,24,85,204,81.6,Outlet
West Gear,1197831,21-02-2021,South,Oklahoma,Oklahoma City,Women's Apparel,14,112,156.8,72.13,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,14,182,254.8,117.21,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15,78,117,47.97,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,7,83,58.1,26.15,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16,39,62.4,29.33,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Men's Apparel,26,61,158.6,66.61,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Women's Apparel,18,88,158.4,72.86,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20,184,368,169.28,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18,79,142.2,55.46,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10,70,70,32.2,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,47,70.5,30.32,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Men's Apparel,27,54,145.8,56.86,Outlet
West Gear,1197831,20-04-2021,South,Oklahoma,Oklahoma City,Women's Apparel,22,111,244.2,105.01,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,28,179,501.2,215.52,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,29,93,269.7,102.49,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,27,88,237.6,99.79,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26,74,192.4,80.81,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Men's Apparel,33,80,264,108.24,Outlet
West Gear,1197831,19-05-2021,South,Oklahoma,Oklahoma City,Women's Apparel,33,116,382.8,172.26,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,32,192,614.4,282.62,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25,123,307.5,119.93,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,27,107,288.9,124.23,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,29,102,295.8,133.11,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Men's Apparel,41,105,430.5,163.59,Outlet
West Gear,1197831,21-06-2021,South,Oklahoma,Oklahoma City,Women's Apparel,40,143,572,240.24,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,43,238,1023.4,429.83,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35,135,472.5,179.55,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,33,131,432.3,185.89,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36,107,385.2,177.19,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Men's Apparel,43,116,498.8,204.51,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Women's Apparel,45,163,733.5,344.75,Outlet
West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,41,230,943,396.06,Outlet
West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,37,140,518,217.56,Outlet
West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,38,113,429.4,201.82,Outlet
